294,"701/11","V60 D5 AWD",2400," YV1FW8256C1041146 ","1SX 1566",858916450,"V60","692/2008A",,"TMAVĚ MODRÁ METALÍZA",7/21/2011,,12/6/2012,"Comp.Car","KLÁRA SKÁLOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"1029/11","V70 D5",2400,"YV1BW8250C1219385","1SZ 1211",858916413,"V70","692/2008A",,"ČERNÁ METALÍZA",7/26/2011,,9/1/2012,"Comp.Car","Lenka Birbi",,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"788/11","S80 T6 AWD",2953,"YV1AS9056C1152225","1SX 1558",858916446,"S80","692/2008A",,"ŠEDÁ METALÍZA",7/21/2011,1/1/2013,6/1/2013,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"814/11","XC70 D5 AWD",2400,"YV1BZ8256C1121035","1SZ 1206",858916376,"XC70","692/2008A",,"TMAVĚ MODRÁ METALÍZA",8/1/2011,,6/1/2013,"Mrktng","SPILKOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"815/11","XC70 D5",2400,"YV1BZ8256C1121038","1SZ 1208",858916380,"XC70","692/2008A",,"TMAVĚ MODRÁ METALÍZA",8/1/2011,,4/24/2012,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"823/11","XC70 D5",2400,"YV1BZ87A4C1121391","1SZ 1209",858916391,"XC70","692/2008A",,"TMAVĚ MODRÁ METALÍZA",8/1/2011,,10/1/2012,"Comp.Car","Rosťa Mareček",,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"810/11","V60 D2",1560,"YV1FW84A1C1043718","1SZ 1205",858916402,"V60","692/2008A",,"TMAVĚ MODRÁ METALÍZA",8/1/2011,,9/1/2012,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"901/11","V70 D5 R-D",2400,"YV1BW83A1C1218824","1SZ 1207",858916365,"V70","692/2008A",,"ČERVENÁ METALÍZA",8/1/2011,,12/5/2012,"STA","STA BERÁNEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"886/11","XC70 D5",2400,"YV1BZ8256C1122195","1SX 1716",858916354,"XC70","692/2008A",,"ČERNÁ METALÍZA",9/1/2011,,9/1/2012,"Comp.Car","JOSEF HAVLÍK",,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"1004/11","V60 D3 R-D",1998,"YV1FW8850C1044968","1SX 1727",858916332,"V60","692/2008A",,"ČERVENÁ ZÁKLADNÍ",9/1/2011,,11/26/2012,"Mrktng","HOLMES PLACE",,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"811/11","XC60 D5 AWD VOR",2400,"YV1FW8850C1044968","1SZ 1552",858916343,"XC60","692/2008A",,"TMAVĚ MODRÁ METALÍZA",9/1/2011,,9/1/2012,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"747/11","XC60 2,4 D AWD",2400,"YV1DZ8756C2256989","1SZ 2055",858916459,"XC60","692/2008A",,"BRONZOVÁ METALÍZA",9/6/2011,,3/20/2012,"STA","STA KRČMÁŘ",,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"981/11","V60 D5 AWD",2400,"YV1FW8256C1046112","1SZ 2044",870765711,"V60","692/2008A",,"TMAVĚ MODRÁ METALÍZA",9/6/2011,,9/1/2012,"Comp.Car","MAŽÁRI",,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"918/11 ","XC70 D5 AWD",2400,"YV1BZ8256C1123514","1SZ 3211",858916321,"XC70","692/2008A",,"ČERNÁ METALÍZA",9/30/2011,,9/1/2012,"COMP.CAR","ŠÁRKA FUCHSOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"1024/11","V60 D3",1984,"YV1FW88A1C1048517","1SZ 3199",858916310,"V60","692/2008A",,"ČERVENÁ METALÍZA",10/3/2011,,10/4/2012,"STA","AYOUBI",,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"1224/11","XC90 ",2400,"YV1CT3056C1620297","1SZ 3166",858916306,"XC90","692/2008A",,"STŘÍBRNÁ METALÍZA",10/3/2011,,3/29/2012,"Mrktng","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"953/11","XC60 D5 AWD",2400,"YV1DZ8256C2266335","1SZ 3177",858916295,"XC60","692/2008A",,"ŠEDÁ METALÍZA",10/7/2011,,9/1/2012,"STA","STA GLABAZŇA",,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"1186/11","V60 D3 VOR",2400,"YV1FW8850C1049440","1SZ 2725",858916364,"V60","692/2008A",,"TMAVĚ MODRÁ METALÍZA",10/17/2011,,9/1/2012,"STA","STA CLAESSON",,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"952/11","XC60 D5 AWD",2400,"YV1DZ8256C2266216","1SZ 3181",858916273,"XC60 ","692/2008A",,"ŠEDÁ METALÍZA",10/12/2011,,9/1/2012,"STA","STA REYES",,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"1510/11 ","XC60 D3 FWD",1998,"YV1DZ8756C2271229","1SZ 3703",858916240,"XC60 ","692/2008A",,"TMAVĚ MODRÁ METALÍZA",10/26/2011,,9/1/2012,"Comp.Car","BOREK SMĚLÍK",,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"1211/11 ","V60 D5 AWD",2400,"YV1FW8256C1052859","1SZ 3705",858916236,"V60","692/2008A",,"SEASHELL METALIC",10/26/2011,,9/1/2012,"Comp.Car","MILAN ŠLAJER",,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"1065/11 ","S60 D5 AWD",2400,"YV1FS8256C2097612","1SZ 3702",858916225,"S60","692/2008A",,"BÍLÁ METALÍZA",10/26/2011,,6/1/2013,"STA","JIŘÍ ŠEDĚNKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"1237/11 ","XC70 T6 AWD",2953,"YV1BZ9056C1127420","1SZ 3738",858916262,"XC70 NEW","692/2008A",,"BÍLÁ ZÁKLADNÍ",10/20/2011,,12/30/2013,"Comp.Car","TOMÁŠ MARUNIAK",,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"1199/11 ","XC60 D5",2400,"YV1DZ83A4C2264576","1SZ 3704",858916214,"XC60 ","692/2008A",,"SILVER METALIC",10/26/2011,,3/29/2012,"STA","STA HUBÁČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"1064/11","XC70 D5 AWD VOR",2400,"YV1BZ8256C1128366","1SX 0130",858916245,"XC70 NEW","692/2008A",,"TMAVĚ MODRÁ METALÍZA",11/2/2011,,9/1/2012,"STA","STA TYRPÁK",,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"1246/11","XC60 D3 R-DESIGN",2400,"YV1DZ8756C2281537","1SB 1770",858916203,"XC60 ","692/2008A",,"ČERVENÁ ZÁKLADNÍ",11/21/2011,,9/1/2012,"STA","STA MIKULEC",,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"1595/11","V60 D3",1998,"YV1FW8850C1064289","2SB 2902",858916170,"V60","692/2008A",,"BÍLÁ ZÁKLADNÍ",12/19/2011,"5.1.2013 - Jeneč",6/1/2013,"STA","STA VOSTRÝ",,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"1615/11","V60 D5 AWD",2400,"YV1FW8256C1063063","2SB 2901",858916170,"V60","692/2008A",,"ČERVENÁ ZÁKLADNÍ",12/19/2011,,11/21/2012,"STA","STA PŠEJA",,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"1666/11","S60 D5 AWD",2400,"YV1FS8256C2116221","2SB 2883",858916155,"S60","692/2008A",,"ČERVENÁ ZÁKLADNÍ",12/19/2011,"5.1.2013 - Jeneč",6/1/2013,"STA","STA TALIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"1642/11","XC70 D5 AWD",2400,"YV1BZ8256C1133498","2SB 2881",858916144,"XC70 NEW","692/2008A",,"STŘÍBRNÁ METALÍZA",12/19/2011,,12/12/2012,"Comp.Car","Lenka Birbi",,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"1660/11","XC70 D3 AWD",1984,"YV1BZ87A4C1132600","2SB 2885",858916133,"XC70","692/2008A",,"HNĚDÁ METALÍZA",12/19/2011,,6/1/2013,"Comp.Car","Rosťa Mareček",,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"1448/11","XC60 D5 AWD",2400,"YV1DZ2856C2285394","2SB 2904",858916122,"XC60","692/2008A",,"ŠEDÁ METALÍZA",12/19/2011,,12/30/2012,"DO Demo","Klára Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"1655/11","XC90 D5 AWD R-D",2400,"YV1CT3056C1630201","2SB 2903",858916111,"XC90","692/2008A",,"BÍLÁ ZÁKLADNÍ",12/19/2011,,9/1/2012,"Comp.Car","FRANK",,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"1708/11","XC70 D5 AWD",2400,"YV1BZ8256C1133285","2SB 2427",858916166,"XC70 NEW","692/2008A",,"HNĚDÁ METALÍZA",12/21/2011,,9/1/2012,"Comp.Car","RADEK NĚMEČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"733/10","V60 2,0T",1999,"YV1FW445BB1004450","2SB 2927",858916100,"V60","692/2008A",,"BÉŽOVÁ METALÍZA",12/28/2011,,9/1/2012,"DO Demo","Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"1700/11","XC70 D3 AWD",2400,"YV1BZ8756C1133630","2SB 2926",858916096,"XC70","692/2008A",,"STŘÍBRNÁ METALÍZA",12/28/2011,,12/1/2013,"STA","Beránek",,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"1702/11","XC60 D5 AWD",2400,"YV1DZ8256C2288756","2SB 2925",858916074,"XC60","692/2008A",,"MODRÁ METALÍZA",12/28/2011,,9/1/2012,"STA","Glabazňa",,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"1714/11","XC90 D5 AWD",2400,"YV1CZ3056C1631488","2SB 2924",858916063,"XC90","692/2008C",,"ČERVENÁ METALÍZA",12/28/2011,,12/30/2012,"Comp.Car","FRANK - ŽENA",,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"1669/11","V60 D5 AWD",2400,"YV1FW8256C1065506","2SB 2923",858916085,"V60","692/2008A",,"MODRÁ METALÍZA",12/28/2011,,10/18/2012,"Comp.Car","MARTIN MAZZARI",,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"1057/08","XC60 T6 AWD",2953,"YV1DZ995692009941","2SB 3336",858917021,"XC60","692/2008A",,"ŽLUTOZELENÁ METALÍZA",11/22/2011,,9/1/2012,"Bazar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"1593/11","XC60 D3 AWD",2400,"YV1DZ87A4C2301858","2SB 2343",858917032,"XC60","692/2008A",,"BÍLÁ ZÁKLADNÍ",1/19/2012,,11/26/2012,"STA","STA PROCHÁZKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"1594/11","XC60 D5 AWD",2400,"YV1DZ826C2304043","2SB 4262",858917043,"XC60","692/2008A",,"ČERNÁ METALÍZA",2/1/2012,,9/17/2012,"STA","STA FOLLPRECHT",,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"1703/11","S60 D5 AWD",2400,"YV1FS8256C2116376","2SB 4308",858917054,"S60","692/2008A",,"ZLATÁ MET.",2/14/2012,,6/1/2013,"STA","STA PIVOVARSKÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"110/12","XC90 D5 AWD",2400,"YV1CZ3056C1637380","2SD 9688",858917065,"XC90 ","692/2008A",,"ČERNÁ METALÍZA",2/28/2012,,12/30/2013,"DO Demo","Klára Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"100/12","XC60 D3",1998,"YV1DZ8850C2317536","2SD 9667",858917076,"XC60","692/2008A",,"BRONZOVÁ METALÍZA",2/29/2012,,,"STA","STA Nassereddine",,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"126/12","V60 T3 R-D",1998,"YV1FW45HBC1074128","2SD 9707",858917080,"V60","692/2008A",,"ČERVENÁ METALÍZA",3/12/2012,,9/1/2013,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"138/12","V70 D3",1998,"YV1BW88A1C1240605","2SD 9717",858917091,"V70","692/2008A",,"ČERNÁ METALÍZA",3/12/2012,,,"STA","STA KRČMÁŘ",,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"1350/11 ","XC70 D5 AWD",2400,"YV1BZ8256C1130962","2SE 0447",858917093,"XC70","692/2008A",,"BÍLÁ ZÁKLADNÍ ",3/21/2012,,10/17/2012,"STA","STA ŠEDĚNKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"1057/11","V70 D3",1998,"YV1BW8850C1218290","2SE 0448",858917183,"V70","692/2008A",,"CAPER GREEN PEARL",3/21/2012,,6/1/2013,"sta","STA REYES",,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"114/12","XC60 D5 AWD",2400,"YV1DZ8256C2314602","2SE 0446",858917102,"XC60","692/2008A",,"BRONZOVÁ METALÍZA",3/21/2012,,9/1/2012,"STA","STA CLAESSON",,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"128/12","XC70 D3 AWD",1998,"YV1BZ87A4C1139812","2SE 0445",858917150,"XC70","692/2008A",,"HNĚDÁ METALÍZA",3/21/2012,,10/17/2012,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"129/12","XC70 D5 AWD",2400,"YV1BZ8256C1140059","2SE 0466",858917124,"XC70","692/2008A",,"BÍLÁ ZÁKLADNÍ",3/26/2012,,,"Mrktng","ONDŘEJ BANK",,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"738/11","C30 2,0 T",1999,"YV1MK4352C2269079","2SE 0464",858917135,"C30","692/2008A",,"BÍLÁ ZÁKLADNÍ",3/26/2012,,6/1/2013,"DO Demo","Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"896/11","S80 D5 AWD",2400,"YV1AR8256C1152947","2SE 0422",858917146,"S80","692/2008A",,"STŘÍBRNÁ METALÍZA",3/26/2012,,9/6/2012,"DO Demo","Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"1499/11","XC70 D5 AWD",2400,"YV1BZ8256C1132334","2SE 0455",858917216,"XC70","692/2008A",,"HNĚDÁ METALÍZA",3/26/2012,,9/1/2012,"DO Demo","Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"112/12","XC70 D5 AWD",2400,"YV1BZ8256C1140515","2SE 0131",858917113,"XC70","692/2008A",,"HNĚDÁ METALÍZA",3/27/2012,,9/1/2012,"Comp.Car","Pepa Havlík",,,,,,,,,,,,,,,,,,,,,,,,,,,
351,"933/11","XC60 D5 AWD",2400,"YV1DZ8256C2260508","2SE 0484",858917205,"XC60","692/2008A",,"ČERNÁ METALÍZA",3/28/2012,,9/1/2012,"Cust. Serv.","AHE P. NAMURA",,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"1507/11","XC60 D5 AWD",2400,"YV1DZ8256C2294502","2SE 0454",858917161,"XC60","692/2008A",,"BÍLÁ ZÁKLADNÍ",3/28/2012,,9/1/2012,"Cust. Serv.","AHE - ATR",,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"1756/11","XC60 D5 AWD",2400,"YV1DZ8256C2289228","2SE 0432",858917220,"XC60","692/2008A",,"BRONZOVÁ METALÍZA",3/28/2012,,,"Cust. Serv.","AHE - P.DVOŘÁK",,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"188/12","V60 D3",1998,"YV1FW88A1C1080306","2SE 1181",858917231,"V60","692/2008A",,"ČERNÁ METALÍZA",4/12/2012,,9/1/2013,"STA","STA AYOUBI",,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"127/12","XC60 D5 AWD",2400,"YV1DZ83A4C2326606","2SE 1180",858917242,"XC60","692/2008A",,"BÍLÁ ZÁKLADNÍ",4/12/2012,,11/1/2012,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"147/12","XC70 D5 AWD",2400,"YV1BZ8256C1142416","2SE 1774",858917264,"XC70","692/2008A",,"TMAVĚ MODRÁ METALÍZA",4/25/2012,,9/1/2012,"STA","STA VOSTRÝ",,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"297/12","S80 D5 FWD",2400,"YV1AS83A1C1162560","2SE 1773",858917653,"S80","692/2008A",,"ŠEDOMODRÁ METALÍZA",4/25/2012,"1.1.2013 - JENEČ",11/1/2013,"STA","STA HUBÁČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"148/12","C70 D4",1984,"YV1MC5050CJ131353","2SE 1787",858917275,"C70","692/2008A",,"ČERNÁ ZÁKLADNÍ",5/2/2012,"20.12.2012 - Jeneč",6/1/2013,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"315/12","C70 D4",1984,"YV1MC5050CJ131193","2SE 1799",858917286,"C70","692/2008A",,"MODRÁ METALÍZA",5/2/2012,"20.12.2012 - Jeneč",9/1/2013,"Comp.Car","FRANK",,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"278/12","XC70 T6 AWD",2953,"YV1BZ9056C1142825","2SE 2208",858917323,"XC70 NEW","692/2008A",,"TMAVĚ MODRÁ METALÍZA",5/10/2012,,6/1/2013,"Comp.Car","TOMÁŠ MARUNIAK",,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"277/12","XC70 D5 AWD",2400,"YV1BZ8256C1144077","2SE 2207",858917334,"XC70 NEW","692/2008A",,"TMAVĚ MODRÁ METALÍZA",5/10/2012,,12/11/2012,"Comp.Car","ŠTEFAN TYRPÁK",,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"486/12","V70 D2 DRIVE",1560,"YV1BW84ABC1245970","2SE 2202",858917345,"V70","692/2008A",,"ČERVENÁ METALÍZA",5/10/2012,,6/1/2013,"Comp.Car","BOREK SMĚLÍK",,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"462/12","XC60 D5 AWD",2400,"YV1DZ8256C2342759","2SE 2206",858917356,"XC60","692/2008A",,"BRONZOVÁ METALÍZA",5/10/2012,,,"Comp.Car","KLÁRA SKÁLOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"501/12","XC60 T6 AWD",2953,"YV1DZ9056C2336372","2SE 2355",858917360,"XC60","692/2008A",,"BÍLÁ METALÍZA",5/15/2012,,6/1/2013,"COMP.Car","RADEK NĚMEČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"375/12","V70 D3",1998,"YV1BW8850C1246946","2SE 2390",858917301,"V70 NEW","692/2008A",,"BÍLÁ ZÁKLADNÍ",5/17/2012,,12/30/2012,"Comp.Car","Rosťa Mareček",,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"394/12","S60 D3",1998,"YV1FS8850C2144886","2SH 3959",858917425,"S60","692/2008A",,"ČERNÁ METALÍZA",5/21/2012,,9/1/2013,"STA","STA PIVOVARSKÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"368/12","XC70 D5 AWD",2400,"YV1BZ8256C1145817","2SH 4188",858917382,"XC70","692/2008A",,"ČERNÁ METALÍZA",5/24/2012,,12/12/2012,"Comp.Car","ŠÁRKA FUCHSOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"372/12","XC60 D5 AWD",2400,"YV1DZ83A4C2343635","2SH 4383",858917404,"XC60","692/2008A",,"BÍLÁ ZÁKLADNÍ",6/1/2012,,,"Comp.Car","STA BERÁNEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"373/12","XC60 D5 AWD",2400,"YV1DZ8256C2341380","2SH 4588",858917231,"XC60","692/2008A",,"ŠEDÁ METALÍZA",6/4/2012,,,"STA","STA GLABAZŇA",,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"376/12","V60 D5 AWD",2400,"YV1FW8256C1086810","2SH 4587",858917544,"V60","692/2008A",,"BÍLÁ ZÁKLADNÍ",6/4/2012,,8/1/2013,"STA","STA MIKULEC",,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"539/12","XC90 D5 AWD",2400,"YV1CZ3056D1650630","2SH 4823",858917544,"XC90","692/2008A",,"HNĚDÁ METALÍZA",6/13/2012,,6/1/2013,"Comp.Car","MILAN ŠLAJER",,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"374/12","S80 D5 AWD",2400,"YV1AR8256C1163989","2SH 4824",858917432,"S80","692/2008A",,"ŠEDÁ METALÍZA",6/13/2012,,6/1/2013,"Comp.Car","M.MAZZARI",,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"502/12","XC60 D5 AWD",2400,"YV1DZ8256D2365249","2SH 4825",858917555,"XC60","692/2008A",,"ČERVENÁ METALÍZA",6/13/2012,,3/31/2014,"Mrktng","SPILKOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"571/12","XC60 D5 AWD",2400,"YV1DZ8256D2370442","2SH 4827",858917566,"XC60 ","692/2008A",,"ČERNÁ METALÍZA",6/13/2012,,6/1/2013,"Comp.Car","STA FOLLPRECHT",,,,,,,,,,,,,,,,,,,,,,,,,,,
377,"503/12","XC60 D4 AWD",2400,"YV1DZ8756D2365295","2SH 4826",858917570,"XC60","692/2008A",,"TMAVĚ MODRÁ METALÍZA",6/13/2012,,8/1/2013,"Comp.Car","STA PROCHÁZKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"618/12","XC70 D4 AWD",1984,"YV1BZ87A4D1147784","2SH 4858",858917581,"XC70","692/2008A",,"ŠEDÁ METALÍZA",6/19/2012,,8/1/2013,"Comp.Car","SYLVA WEBSTER",,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"558/12","C70 T5",1984,"YV1MC6759DJ136720","2SH 5101",858917592,"C70","692/2008A",,"BÍLÁ ZÁKLADNÍ",6/26/2012,,,"Comp.Car","STA TALIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"487/12","V40 D2",1560,"YV1MV8451D2000937","2SH 5205",858917474,"V40","692/2008A",,"MODRO STŘÍBRNÁ METALÍZA",6/22/2012,,4/1/2013,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"488/12","V40 T4",1596,"YV1MV4851D2000419","2SH 5207",858917485,"V40","692/2008A",,"SVĚTLE MODRÁ METALÍZA",6/22/2012,,8/1/2013,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
382,"493/12","V40 T4",1596,"YV1MV4851D2000952","2SH 5206",858917496,"V40","692/2008A",,"BÍLÁ ZÁKLADNÍ",6/22/2012,,6/1/2013,"DO Demo","INTRO DEMO",,,,,,,,,,,,,,,,,,,,,,,,,,,
383,"491/12","V40 D4",1984,"YV1MV5550D2000906","2SH 5204",858917500,"V40","692/2008A",,"STŘÍBRNÁ METALÍZA",6/22/2012,,6/1/2013,"DO Demo","INTRO DEMO",,,,,,,,,,,,,,,,,,,,,,,,,,,
384,"492/12","V40 D2",1560,"YV1MV8451D2001025","2SH 5203",858917511,"V40","692/2008A",,"BRONZOVÁ METALÍZA",6/22/2012,,,"DO Demo","INTRO DEMO",,,,,,,,,,,,,,,,,,,,,,,,,,,
385,"490/12","V40 D2",1560,"YV1MV8451D2000330","2SH 6551",858917522,"V40","692/2008A",,"MĚDĚNÁ MEATLÍZA",6/22/2012,,11/1/2013,"DO Demo","TRAINING CAR Daehne",,,,,,,,,,,,,,,,,,,,,,,,,,,
386,"489/12","V40 T3",1596,"YV1MV4551D2000946","2SH 5201",858917533,"V40","692/2008A",,"MĚDĚNÁ MEATLÍZA",6/22/2012,,6/1/2013,"DO Demo","TRAINING CAR Daehne",,,,,,,,,,,,,,,,,,,,,,,,,,,
387,"684/12","XC60 D4 AWD",2400,"YV1DZ8756D2379976","2SH 5480",858917555,"XC60","692/2008A",,"BÍLÁ METALÍZA",7/16/2012,"1.2.2013 - JENEČ",6/1/2013,"STA","STA CLAESSON",,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"648/12","C70 T5",2521,"YV1MC6759DJ137200","2SH 5658",858917592,"C70","692/2008A",,"HNĚDÁ METALÍZA",7/18/2012,"1.2.2013 - JENEČ",6/1/2013,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
389,"649/12","XC60 D5 R-DESIGN",2400,"YV1DZ8256D2380011","2SH 5660",858917566,"XC60","692/2008A",,"REBEL BLUE",7/18/2012,,2/1/2013,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
390,"1658/11","XC70 D5 AWD",2400,"YV1BZ8256C1133081","2SH 5950",858917791,"XC70","692/2008A",,"ŠEDOZELENÁ MET.",7/26/2012,,2/1/2013,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
391,"714/12","XC60 D5 AWD",2400,"YV1DZ8256D2382576","2SH 6350",858917664,"XC60","692/2008A",,"STŘÍBRNÁ METALÍZA",8/15/2012,,11/28/2012,"STA","STA HOUSSAMA NASSEREDINNE",,,,,,,,,,,,,,,,,,,,,,,,,,,
392,"689/12","V40 D2",1560,"YV1MV8481D2006206","2SH 6926",858917603,"V40","692/2008A",,"ČERVENÁ ZÁKLADNÍ ",8/30/2012,,12/30/2012,"STA","STA PŠEJA",,,,,,,,,,,,,,,,,,,,,,,,,,,
393,"727/12","V40 D4",1984,"YV1MV5550D2008040","2SJ  3436",858917625,"V40","692/2008A",,"ČERVENÁ METALÍZA",9/11/2012,,11/1/2013,"STA","STA ŠEDĚNKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
394,"728/12","XC70 D4 AWD",2400,"YV1BZ8756D1151421","2SJ  3432",858917636,"XC70","692/2008A",,"HNĚDÁ METALÍZA",9/11/2012,,6/1/2013,"STA","STA KRČMÁŘ",,,,,,,,,,,,,,,,,,,,,,,,,,,
395,"773/12","XC70 T6 AWD",2953,"YV1BZ90H6D1152273","2SH  6722",858917614,"XC70","692/2008A",,"HNĚDÁ METALÍZA",9/11/2012,,9/1/2013,"Comp.Car","PEPA HAVLÍK",,,,,,,,,,,,,,,,,,,,,,,,,,,
396,"771/12","V40 D4",1984,"YV1MV5550D2009571","2SJ 3717",858917651,"V40","692/2008A",,"SVĚTLE MODRÁ METALÍZA",9/18/2012,,6/1/2013,"Comp.Car","MARTIN MAZZARI",,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"873/12","V70 D5 AWD",2400,"YV1BW8256D1258927","2SJ 3712",858917640,"V70","692/2008A",,"HNĚDÁ METALÍZA",9/19/2012,,6/1/2013,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"782/12","XC70 D4 AWD",2400,"YV1BZ8756D1152071","2SJ 3710",858917662,"XC70","692/2008A",,"ČERVENÁ METALÍZA",9/18/2012,,11/1/2013,"STA","STA REYES",,,,,,,,,,,,,,,,,,,,,,,,,,,
399,"827/12","XC60 D4 AWD",2400,"YV1DZ87A4D2396477","2SJ 3704",858917673,"XC60","692/2008A",,"TMAVĚ MODRÁ METALÍZA",9/19/2012,,8/1/2013,"STA","STA HUBÁČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"783/12","XC60 D4 AWD",2400,"YV1DZ8756D2393356","2SJ 3711",858917684,"XC60","692/2008A",,"TMAVĚ MODRÁ METALÍZA",9/19/2012,,,"STA","AYOUBI",,,,,,,,,,,,,,,,,,,,,,,,,,,
